DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.866	4.0573	18.0969	14.3645	5.4945e-01	0.1285	0.015	1445.21	65.585	5.3179	44.723823
0.901	4.0596	18.1245	14.3862	5.4945e-01	0.1285	0.015	1445.26	65.582	5.3163	44.723824
0.914	4.0618	18.1525	14.4083	5.6166e-01	0.1285	0.011	1445.31	65.579	5.3148	44.723824
0.950	4.0626	18.1738	14.4252	5.6166e-01	0.1273	0.011	1445.34	65.576	5.3137	44.723825
0.961	4.0633	18.1862	14.4349	5.6166e-01	0.1285	0.011	1445.36	65.574	5.3130	44.723825
0.974	4.0637	18.1908	14.4386	5.6166e-01	0.1285	0.015	1445.36	65.573	5.3127	44.723826
0.986	4.0638	18.1937	14.4408	5.4945e-01	0.1273	0.015	1445.37	65.571	5.3124	44.723826
1.034	4.0640	18.1975	14.4438	5.4945e-01	0.1285	0.011	1445.38	65.570	5.3122	44.723827
1.057	4.0646	18.2017	14.4471	5.6166e-01	0.1285	0.015	1445.38	65.570	5.3119	44.723827
1.045	4.0654	18.2074	14.4516	5.8608e-01	0.1285	0.015	1445.39	65.569	5.3116	44.723828
1.070	4.0663	18.2169	14.4591	5.8608e-01	0.1285	0.015	1445.41	65.569	5.3111	44.723828
1.081	4.0679	18.2316	14.4706	5.6166e-01	0.1285	0.015	1445.44	65.570	5.3104	44.723829
1.092	4.0693	18.2503	14.4853	5.6166e-01	0.1273	0.011	1445.47	65.570	5.3096	44.723829
1.117	4.0704	18.2673	14.4988	5.6166e-01	0.1285	0.015	1445.49	65.571	5.3089	44.723830
1.130	4.0712	18.2772	14.5066	5.6166e-01	0.1285	0.015	1445.51	65.573	5.3086	44.723830
1.141	4.0717	18.2822	14.5105	5.6166e-01	0.1285	0.015	1445.52	65.575	5.3085	44.723831
1.152	4.0734	18.2915	14.5178	5.6166e-01	0.1285	0.015	1445.54	65.513	5.3030	44.723831
1.165	4.0748	18.3067	14.5298	5.4945e-01	0.1285	0.015	1445.56	65.508	5.3018	44.723832
1.188	4.0753	18.3181	14.5388	5.3724e-01	0.1273	0.011	1445.58	65.566	5.3060	44.723832
1.199	4.0753	18.3243	14.5437	5.3724e-01	0.1273	0.015	1445.59	65.570	5.3061	44.723832
1.225	4.0753	18.3264	14.5453	5.3724e-01	0.1285	0.015	1445.59	65.574	5.3064	44.723833
1.236	4.0753	18.3269	14.5457	5.3724e-01	0.1273	0.015	1445.59	65.570	5.3061	44.723833
1.248	4.0754	18.3272	14.5460	5.3724e-01	0.1285	0.015	1445.59	65.566	5.3057	44.723834
1.272	4.0759	18.3314	14.5493	5.4945e-01	0.1285	0.015	1445.60	65.508	5.3008	44.723834
1.272	4.0772	18.3405	14.5564	5.4945e-01	0.1273	0.015	1445.62	65.567	5.3051	44.723835
1.308	4.0782	18.3540	14.5670	5.4945e-01	0.1285	0.015	1445.64	65.510	5.2998	44.723835
1.319	4.0798	18.3651	14.5757	5.4945e-01	0.1285	0.015	1445.66	65.571	5.3041	44.723836
1.343	4.0820	18.3803	14.5876	5.4945e-01	0.1285	0.015	1445.69	65.515	5.2988	44.723836
1.379	4.0835	18.3974	14.6011	5.4945e-01	0.1273	0.015	1445.72	65.514	5.2979	44.723837
1.379	4.0830	18.4053	14.6074	5.7387e-01	0.1285	0.015	1445.73	65.513	5.2976	44.723837
1.403	4.0830	18.4045	14.6067	5.7387e-01	0.1285	0.015	1445.73	65.514	5.2977	44.723838
1.439	4.0831	18.4020	14.6048	5.6166e-01	0.1285	0.015	1445.73	65.515	5.2979	44.723838
1.452	4.0831	18.4017	14.6045	5.6166e-01	0.1273	0.015	1445.73	65.517	5.2980	44.723839
1.463	4.0836	18.4031	14.6056	5.6166e-01	0.1298	0.015	1445.73	65.511	5.2974	44.723839
1.510	4.0839	18.4078	14.6093	5.6166e-01	0.1285	0.015	1445.74	65.514	5.2975	44.723840
1.512	4.0843	18.4129	14.6134	5.4945e-01	0.1285	0.015	1445.75	65.509	5.2968	44.723840
1.534	4.0848	18.4191	14.6182	5.4945e-01	0.1285	0.015	1445.76	65.513	5.2968	44.723841
1.559	4.0853	18.4247	14.6226	5.4945e-01	0.1285	0.015	1445.77	65.508	5.2962	44.723841
1.570	4.0856	18.4283	14.6255	5.6166e-01	0.1273	0.015	1445.77	65.505	5.2957	44.723842
1.594	4.0869	18.4337	14.6297	5.6166e-01	0.1285	0.015	1445.79	65.501	5.2951	44.723842
1.618	4.0908	18.4556	14.6468	5.4945e-01	0.1285	0.015	1445.83	65.497	5.2935	44.723843
1.630	4.0943	18.4878	14.6721	5.4945e-01	0.1285	0.015	1445.89	65.494	5.2916	44.723843
1.665	4.0960	18.5103	14.6898	5.3724e-01	0.1285	0.015	1445.92	65.492	5.2904	44.723844
1.665	4.0964	18.5177	14.6957	5.3724e-01	0.1285	0.015	1445.94	65.498	5.2906	44.723844
1.703	4.0968	18.5199	14.6974	5.3724e-01	0.1285	0.015	1445.94	65.506	5.2911	44.723845
1.725	4.0996	18.5332	14.7078	5.4945e-01	0.1285	0.015	1445.97	65.505	5.2902	44.723845
