DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
-0.135	5.3443	29.6827	23.4264	4.5177e-01	0.3874	0.579	1465.37	92.206	6.7026	8.674992
-0.122	5.3421	29.6749	23.4205	4.0293e-01	0.3911	0.575	1465.35	92.211	6.7037	8.674993
-0.134	5.3382	29.6628	23.4113	3.7851e-01	0.3898	0.571	1465.32	92.216	6.7053	8.674993
-0.135	5.3358	29.6574	23.4073	3.7851e-01	0.3874	0.579	1465.31	92.221	6.7063	8.674994
-0.122	5.3339	29.6633	23.4122	3.6630e-01	0.3862	0.593	1465.31	92.226	6.7066	8.674994
-0.109	5.3347	29.6779	23.4236	3.6630e-01	0.3862	0.626	1465.33	92.229	6.7061	8.674995
-0.122	5.3379	29.7090	23.4479	3.6630e-01	0.3874	0.634	1465.38	92.295	6.7090	8.674995
-0.111	5.3500	29.7294	23.4627	3.6630e-01	0.3850	0.619	1465.46	92.241	6.7022	8.674996
-0.109	5.3574	29.7334	23.4651	3.5409e-01	0.3850	0.615	1465.49	92.304	6.7054	8.674996
-0.109	5.3612	29.7364	23.4670	3.5409e-01	0.3862	0.615	1465.51	92.251	6.7008	8.674997
-0.109	5.3629	29.7423	23.4715	3.4188e-01	0.3825	0.612	1465.53	92.252	6.7004	8.674997
-0.088	5.3669	29.7467	23.4746	3.4188e-01	0.3813	0.612	1465.55	92.253	6.6996	8.674998
-0.098	5.3693	29.7436	23.4719	3.4188e-01	0.3837	0.619	1465.55	92.253	6.6993	8.674998
-0.074	5.3683	29.7354	23.4655	3.4188e-01	0.3862	0.626	1465.54	92.316	6.7045	8.674999
-0.088	5.3660	29.7296	23.4612	3.5409e-01	0.3862	0.623	1465.52	92.324	6.7057	8.674999
-0.074	5.3634	29.7308	23.4624	3.5409e-01	0.3886	0.615	1465.51	92.269	6.7020	8.675000
-0.087	5.3629	29.7336	23.4646	3.5409e-01	0.3898	0.612	1465.51	92.330	6.7064	8.675000
-0.049	5.3629	29.7359	23.4665	3.5409e-01	0.3886	0.623	1465.52	92.337	6.7068	8.675000
