DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.432	3.5170	26.3572	20.9563	3.5409e-01	0.5229	0.626	1453.45	82.987	6.4504	9.471952
0.444	3.5173	26.3596	20.9582	3.6630e-01	0.5229	0.619	1453.46	82.995	6.4508	9.471953
0.421	3.5178	26.3582	20.9570	3.7851e-01	0.5242	0.626	1453.46	83.012	6.4521	9.471953
0.432	3.5176	26.3530	20.9529	3.5409e-01	0.5229	0.645	1453.45	82.968	6.4489	9.471954
0.432	3.5173	26.3552	20.9546	3.5409e-01	0.5205	0.678	1453.45	82.925	6.4455	9.471954
0.431	3.5170	26.3560	20.9553	3.4188e-01	0.5132	0.652	1453.45	82.938	6.4466	9.471955
0.444	3.5163	26.3552	20.9547	3.5409e-01	0.5119	0.612	1453.45	82.898	6.4436	9.471955
0.432	3.5156	26.3578	20.9568	3.5409e-01	0.5107	0.593	1453.45	82.913	6.4448	9.471956
0.444	3.5144	26.3593	20.9581	3.5409e-01	0.5107	0.582	1453.45	82.931	6.4463	9.471956
0.457	3.5132	26.3585	20.9576	3.5409e-01	0.5107	0.568	1453.44	82.894	6.4437	9.471957
0.455	3.5123	26.3604	20.9592	3.5409e-01	0.5107	0.560	1453.44	82.914	6.4453	9.471957
0.457	3.5124	26.3609	20.9596	3.4188e-01	0.5071	0.560	1453.44	82.933	6.4468	9.471957
0.457	3.5135	26.3600	20.9587	3.4188e-01	0.5058	0.568	1453.44	82.963	6.4489	9.471958
0.468	3.5149	26.3623	20.9604	3.4188e-01	0.5046	0.590	1453.45	82.929	6.4460	9.471958
0.455	3.5152	26.3618	20.9601	3.4188e-01	0.5022	0.700	1453.45	82.959	6.4483	9.471959
0.444	3.5162	26.3605	20.9589	3.4188e-01	0.5034	0.883	1453.45	82.927	6.4457	9.471959
0.457	3.5171	26.3611	20.9594	3.6630e-01	0.5046	1.062	1453.46	83.022	6.4529	9.471960
0.444	3.5168	26.3616	20.9598	3.6630e-01	0.5095	1.136	1453.46	82.999	6.4511	9.471960
0.444	3.5148	26.3646	20.9623	3.5409e-01	0.5119	1.282	1453.45	82.967	6.4489	9.471961
0.444	3.5115	26.3680	20.9652	3.6630e-01	0.5132	1.374	1453.44	83.000	6.4517	9.471961
0.432	3.5074	26.3717	20.9685	3.6630e-01	0.5193	1.267	1453.43	83.032	6.4548	9.471962
0.421	3.5023	26.3772	20.9733	3.7851e-01	0.5254	1.212	1453.42	83.001	6.4529	9.471962
